IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP487;CR_PRICE_1_USD
Вставка 40*38 мм., отв. □16.5 мм., декоративная;Вставка 40*38 мм., отв. □16.5 мм., декоративная;;;2.35
Вставка 40*38 мм., отв. □14.5 мм., декоративная;Вставка 40*38 мм., отв. □14.5 мм., декоративная;;;2.35
Полоса 20*4 мм., 3000 мм., прокатанная «Зебра»;Полоса 20*4 мм., 3000 мм., прокатанная «Зебра»;;;12.07
Накладка мебельная «Русский» 70*70 мм., ≠ 1.5 мм., черн. матовая (пара), НОЭЗ;Накладка мебельная «Русский» 70*70 мм., ≠ 1.5 мм., черн. матовая (пара), НОЭЗ;;;5.88
Накладка мебельная «Ажур» 43*43 мм., ≠ 1.5 мм., черн. матовая (пара), НОЭЗ;Накладка мебельная «Ажур» 43*43 мм., ≠ 1.5 мм., черн. матовая (пара), НОЭЗ;;;4.89
Балясина 1000 мм., □12 мм., 2 торсировки;Балясина 1000 мм., □12 мм., 2 торсировки;;;7.49
Подсвечник2  240*100 мм., □10 мм.;Подсвечник2  240*100 мм., □10 мм.;;;12.38
Лист 100*75 мм., ≠2 мм., штамп.;Лист 100*75 мм., ≠2 мм., штамп.;;;0.71
Столб опорный □25 мм., 1200 мм., с центр. эл-том;Столб опорный □25 мм., 1200 мм., с центр. эл-том;;;53.25
Пика 200*65 мм., осн. Ø36 мм., горячештамп.;Пика 200*65 мм., осн. Ø36 мм., горячештамп.;;;6.13
Подпятник 57*57 мм., отв. □14 мм., ≠1 мм., штамп.;Подпятник 57*57 мм., отв. □14 мм., ≠1 мм., штамп.;;;0.56
Подпятник 80*80 мм., отв. □30 мм., литье;Подпятник 80*80 мм., отв. □30 мм., литье;;;3.07
Петля 120 мм., Ø16 мм.;Петля 120 мм., Ø16 мм.;;;4.33
Панель 1000*80 мм., ≠1.2 мм., декоративная;Панель 1000*80 мм., ≠1.2 мм., декоративная;;;11.08
Панель «Меандр» 1880*100 мм., ≠1.2 мм., декоративная;Панель «Меандр» 1880*100 мм., ≠1.2 мм., декоративная;;;22.94
Панель 1000*95 мм., ≠3 мм., декоративная;Панель 1000*95 мм., ≠3 мм., декоративная;;;22.94
Столб опорный □20 мм., 1200 мм., с центр. эл-том;Столб опорный □20 мм., 1200 мм., с центр. эл-том;;;21.05
Петля 150 мм., Ø20 мм.;Петля 150 мм., Ø20 мм.;;;6.01
Пика 180*65 мм., осн. Ø35 мм., горячештамп.;Пика 180*65 мм., осн. Ø35 мм., горячештамп.;;;6.13
Волюта 460*195*115 мм., □15 мм.;Волюта 460*195*115 мм., □15 мм.;;;4.02
Труба 32*1.5 мм., 3000 мм., витая ТФ;Труба 32*1.5 мм., 3000 мм., витая ТФ;;;27.24
Завиток 555*260 мм., □15 мм.;Завиток 555*260 мм., □15 мм.;;;5.54
Лист 190*80 мм., ≠4 мм., литье;Лист 190*80 мм., ≠4 мм., литье;;;
Волюта 220*95 мм., □10 мм.;Волюта 220*95 мм., □10 мм.;;;
Завиток 125*70 мм., □15 мм.;Завиток 125*70 мм., □15 мм.;;;
Цветок Ø65 мм., ≠3 мм., с шариком, штамп.;Цветок Ø65 мм., ≠3 мм., с шариком, штамп.;;;
Труба 32*1.5 мм., 2900 мм., витая, 2 витка;Труба 32*1.5 мм., 2900 мм., витая, 2 витка;;;
Поручень ≠40*11 мм., 3000 мм., Турция;Поручень ≠40*11 мм., 3000 мм., Турция;;;43.34
